,similarity_measure,functional_similarity_measure,quality_measure,corr,pval,domain,architecture,representation_dataset,identifier
28,SoftCorrelationMatch,JSD,spearmanr,-0.04044795783926219,0.7919296365222261,VISION,VGG11,ImageNet100,Normal
29,SoftCorrelationMatch,JSD,kendalltau,-0.02626262626262626,0.799232657636674,VISION,VGG11,ImageNet100,Normal
30,SoftCorrelationMatch,Disagreement,pearsonr,-0.0632539939888877,0.6797575103483136,VISION,VGG11,ImageNet100,Normal
31,SoftCorrelationMatch,Disagreement,spearmanr,-0.032556763128249934,0.8318668666024774,VISION,VGG11,ImageNet100,Normal
32,SoftCorrelationMatch,Disagreement,kendalltau,-0.023362477322033018,0.8218810657155227,VISION,VGG11,ImageNet100,Normal
33,SoftCorrelationMatch,AbsoluteAccDiff,pearsonr,0.040539104412795346,0.7914711998340966,VISION,VGG11,ImageNet100,Normal
34,SoftCorrelationMatch,AbsoluteAccDiff,spearmanr,-0.025650336474522716,0.867170913430246,VISION,VGG11,ImageNet100,Normal
35,SoftCorrelationMatch,AbsoluteAccDiff,kendalltau,-0.03064544829378373,0.7688765352653408,VISION,VGG11,ImageNet100,Normal
36,DistanceCorrelation,JSD,pearsonr,-0.0790634247136092,0.6056741261612216,VISION,VGG11,ImageNet100,Normal
37,DistanceCorrelation,JSD,spearmanr,-0.09855072463768114,0.5195328302182867,VISION,VGG11,ImageNet100,Normal
38,DistanceCorrelation,JSD,kendalltau,-0.05454545454545454,0.5973291145933957,VISION,VGG11,ImageNet100,Normal
39,DistanceCorrelation,Disagreement,pearsonr,-0.01127860796616929,0.9413824506995934,VISION,VGG11,ImageNet100,Normal
40,DistanceCorrelation,Disagreement,spearmanr,-0.004086071485731773,0.9787476987760101,VISION,VGG11,ImageNet100,Normal
41,DistanceCorrelation,Disagreement,kendalltau,-0.013204878486366487,0.8987462778851725,VISION,VGG11,ImageNet100,Normal
42,DistanceCorrelation,AbsoluteAccDiff,pearsonr,0.07414036048056269,0.628371497724974,VISION,VGG11,ImageNet100,Normal
43,DistanceCorrelation,AbsoluteAccDiff,spearmanr,0.03085953077140522,0.8405152138997083,VISION,VGG11,ImageNet100,Normal
44,DistanceCorrelation,AbsoluteAccDiff,kendalltau,0.014301209203765741,0.8909299749905811,VISION,VGG11,ImageNet100,Normal
45,EigenspaceOverlapScore,JSD,pearsonr,-0.04060669702412461,0.7911312765852893,VISION,VGG11,ImageNet100,Normal
46,EigenspaceOverlapScore,JSD,spearmanr,-0.1051383399209486,0.4918614232823916,VISION,VGG11,ImageNet100,Normal
47,EigenspaceOverlapScore,JSD,kendalltau,-0.09898989898989898,0.3377263583824164,VISION,VGG11,ImageNet100,Normal
48,EigenspaceOverlapScore,Disagreement,pearsonr,-0.326757969902956,0.02846594136230578,VISION,VGG11,ImageNet100,Normal
49,EigenspaceOverlapScore,Disagreement,spearmanr,-0.30619174391467446,0.04079392437953689,VISION,VGG11,ImageNet100,Normal
50,EigenspaceOverlapScore,Disagreement,kendalltau,-0.22041989473396367,0.03366870823729571,VISION,VGG11,ImageNet100,Normal
51,EigenspaceOverlapScore,AbsoluteAccDiff,pearsonr,-0.19864637276160485,0.19082482450046837,VISION,VGG11,ImageNet100,Normal
52,EigenspaceOverlapScore,AbsoluteAccDiff,spearmanr,-0.22017088300367957,0.1461429784744358,VISION,VGG11,ImageNet100,Normal
53,EigenspaceOverlapScore,AbsoluteAccDiff,kendalltau,-0.12053876328888267,0.24776732408654922,VISION,VGG11,ImageNet100,Normal
54,IMDScore,JSD,pearsonr,0.2595507667962455,0.08511136433303045,VISION,VGG11,ImageNet100,Normal
55,IMDScore,JSD,spearmanr,0.1984189723320158,0.19134353221654926,VISION,VGG11,ImageNet100,Normal
56,IMDScore,JSD,kendalltau,0.14545454545454545,0.15893748954289688,VISION,VGG11,ImageNet100,Normal
57,IMDScore,Disagreement,pearsonr,0.31179590284500136,0.03706708594336813,VISION,VGG11,ImageNet100,Normal
58,IMDScore,Disagreement,spearmanr,0.26803310858824386,0.0750504759192157,VISION,VGG11,ImageNet100,Normal
59,IMDScore,Disagreement,kendalltau,0.1899470982269641,0.06719399704827453,VISION,VGG11,ImageNet100,Normal
60,IMDScore,AbsoluteAccDiff,pearsonr,0.014585208811555044,0.9242415261299379,VISION,VGG11,ImageNet100,Normal
61,IMDScore,AbsoluteAccDiff,spearmanr,0.08506152712630927,0.5785106344791493,VISION,VGG11,ImageNet100,Normal
62,IMDScore,AbsoluteAccDiff,kendalltau,0.0715060460188287,0.49294156463498595,VISION,VGG11,ImageNet100,Normal
63,Gulp,JSD,pearsonr,-0.00982921720811554,0.9489045967931559,VISION,VGG11,ImageNet100,Normal
64,Gulp,JSD,spearmanr,-0.05454545454545454,0.721937470314356,VISION,VGG11,ImageNet100,Normal
65,Gulp,JSD,kendalltau,-0.06666666666666665,0.5185169930451219,VISION,VGG11,ImageNet100,Normal
66,Gulp,Disagreement,pearsonr,-0.29261464568154577,0.05110325822681769,VISION,VGG11,ImageNet100,Normal
67,Gulp,Disagreement,spearmanr,-0.26882396113386936,0.07416237426273843,VISION,VGG11,ImageNet100,Normal
68,Gulp,Disagreement,kendalltau,-0.18791557845983078,0.07017211918201142,VISION,VGG11,ImageNet100,Normal
69,Gulp,AbsoluteAccDiff,pearsonr,-0.1684881353377361,0.2685621553454325,VISION,VGG11,ImageNet100,Normal
70,Gulp,AbsoluteAccDiff,spearmanr,-0.1719693509654376,0.2586520214466091,VISION,VGG11,ImageNet100,Normal
71,Gulp,AbsoluteAccDiff,kendalltau,-0.09602240465385568,0.35719999364076194,VISION,VGG11,ImageNet100,Normal
72,LinearRegression,JSD,pearsonr,0.022860669051581364,0.830647111823187,VISION,VGG11,ImageNet100,Normal
73,LinearRegression,JSD,spearmanr,-0.006257075336335067,0.9533259638462095,VISION,VGG11,ImageNet100,Normal
74,LinearRegression,JSD,kendalltau,-0.0005022051274506318,0.994436867590499,VISION,VGG11,ImageNet100,Normal
75,LinearRegression,Disagreement,pearsonr,-0.21229870005530943,0.04455298418262477,VISION,VGG11,ImageNet100,Normal
76,LinearRegression,Disagreement,spearmanr,-0.171698526277196,0.10563085781981933,VISION,VGG11,ImageNet100,Normal
77,LinearRegression,Disagreement,kendalltau,-0.11817435791490535,0.10260005618910975,VISION,VGG11,ImageNet100,Normal
78,LinearRegression,AbsoluteAccDiff,pearsonr,-0.0430891460146547,0.6867622601116703,VISION,VGG11,ImageNet100,Normal
79,LinearRegression,AbsoluteAccDiff,spearmanr,-0.03911116588706363,0.7143691028063407,VISION,VGG11,ImageNet100,Normal
80,LinearRegression,AbsoluteAccDiff,kendalltau,-0.0269176369145163,0.7114185809005253,VISION,VGG11,ImageNet100,Normal
81,JaccardSimilarity,JSD,pearsonr,0.012732387061457632,0.9338425937852662,VISION,VGG11,ImageNet100,Normal
82,JaccardSimilarity,JSD,spearmanr,0.048221343873517786,0.753096574913068,VISION,VGG11,ImageNet100,Normal
83,JaccardSimilarity,JSD,kendalltau,0.04444444444444444,0.6668886442395345,VISION,VGG11,ImageNet100,Normal
84,JaccardSimilarity,Disagreement,pearsonr,0.06807442790700091,0.656809222943124,VISION,VGG11,ImageNet100,Normal
85,JaccardSimilarity,Disagreement,spearmanr,0.13516988092315912,0.37599277739832127,VISION,VGG11,ImageNet100,Normal
86,JaccardSimilarity,Disagreement,kendalltau,0.09852870870596533,0.3423940981266089,VISION,VGG11,ImageNet100,Normal
87,JaccardSimilarity,AbsoluteAccDiff,pearsonr,-0.0504106903557042,0.7422627542455017,VISION,VGG11,ImageNet100,Normal
88,JaccardSimilarity,AbsoluteAccDiff,spearmanr,-0.215027627875112,0.156040953200206,VISION,VGG11,ImageNet100,Normal
89,JaccardSimilarity,AbsoluteAccDiff,kendalltau,-0.16548542078643216,0.11256663285978974,VISION,VGG11,ImageNet100,Normal
90,RankSimilarity,JSD,pearsonr,-0.05444209106538741,0.7224433405522315,VISION,VGG11,ImageNet100,Normal
91,RankSimilarity,JSD,spearmanr,0.013438735177865613,0.9301812259845263,VISION,VGG11,ImageNet100,Normal
92,RankSimilarity,JSD,kendalltau,0.0040404040404040395,0.9687873175378082,VISION,VGG11,ImageNet100,Normal
93,RankSimilarity,Disagreement,pearsonr,-0.0242037544272819,0.8746003762733074,VISION,VGG11,ImageNet100,Normal
94,RankSimilarity,Disagreement,spearmanr,0.014960293988082459,0.9222991372311146,VISION,VGG11,ImageNet100,Normal
95,RankSimilarity,Disagreement,kendalltau,0.009141838952099876,0.9298028570429542,VISION,VGG11,ImageNet100,Normal
96,RankSimilarity,AbsoluteAccDiff,pearsonr,-0.0130377801070088,0.9322594135103762,VISION,VGG11,ImageNet100,Normal
97,RankSimilarity,AbsoluteAccDiff,spearmanr,-0.010814023603654821,0.9437930640231711,VISION,VGG11,ImageNet100,Normal
98,RankSimilarity,AbsoluteAccDiff,kendalltau,-0.02655938852127923,0.7989815008788391,VISION,VGG11,ImageNet100,Normal
99,SecondOrderCosineSimilarity,JSD,pearsonr,0.07209487443647036,0.6379042569658437,VISION,VGG11,ImageNet100,Normal
100,SecondOrderCosineSimilarity,JSD,spearmanr,0.07127799736495387,0.6417275331948666,VISION,VGG11,ImageNet100,Normal
101,SecondOrderCosineSimilarity,JSD,kendalltau,0.0606060606060606,0.5572445510337964,VISION,VGG11,ImageNet100,Normal
102,SecondOrderCosineSimilarity,Disagreement,pearsonr,0.06183478277015644,0.686569909928892,VISION,VGG11,ImageNet100,Normal
103,SecondOrderCosineSimilarity,Disagreement,spearmanr,0.1083467987506941,0.47866614841062594,VISION,VGG11,ImageNet100,Normal
104,SecondOrderCosineSimilarity,Disagreement,kendalltau,0.07008743196609904,0.4994351755066294,VISION,VGG11,ImageNet100,Normal
105,SecondOrderCosineSimilarity,AbsoluteAccDiff,pearsonr,-0.18691807811516828,0.2188954048504035,VISION,VGG11,ImageNet100,Normal
106,SecondOrderCosineSimilarity,AbsoluteAccDiff,spearmanr,-0.20085070668739383,0.18584835068730077,VISION,VGG11,ImageNet100,Normal
107,SecondOrderCosineSimilarity,AbsoluteAccDiff,kendalltau,-0.12871088283389165,0.21714777264078022,VISION,VGG11,ImageNet100,Normal
108,AlignedCosineSimilarity,JSD,pearsonr,0.11282488817015852,0.4605658378902745,VISION,VGG11,ImageNet100,Normal
109,AlignedCosineSimilarity,JSD,spearmanr,0.10105401844532279,0.5089272336051811,VISION,VGG11,ImageNet100,Normal
110,AlignedCosineSimilarity,JSD,kendalltau,0.0606060606060606,0.5572445510337964,VISION,VGG11,ImageNet100,Normal
111,AlignedCosineSimilarity,Disagreement,pearsonr,0.12039974899926663,0.4308076692025918,VISION,VGG11,ImageNet100,Normal
112,AlignedCosineSimilarity,Disagreement,spearmanr,0.15968630983754978,0.29472770936503523,VISION,VGG11,ImageNet100,Normal
113,AlignedCosineSimilarity,Disagreement,kendalltau,0.11274934707589848,0.2772672035541114,VISION,VGG11,ImageNet100,Normal
114,AlignedCosineSimilarity,AbsoluteAccDiff,pearsonr,-0.15551903290151686,0.30767175692402177,VISION,VGG11,ImageNet100,Normal
115,AlignedCosineSimilarity,AbsoluteAccDiff,spearmanr,-0.13431808585759067,0.3790361568627115,VISION,VGG11,ImageNet100,Normal
116,AlignedCosineSimilarity,AbsoluteAccDiff,kendalltau,-0.09397937476760344,0.36752244050661786,VISION,VGG11,ImageNet100,Normal
117,OrthogonalAngularShapeMetricCentered,JSD,pearsonr,0.03072851327825475,0.8411836075537229,VISION,VGG11,ImageNet100,Normal
118,OrthogonalAngularShapeMetricCentered,JSD,spearmanr,-0.011725955204216073,0.9390617657292496,VISION,VGG11,ImageNet100,Normal
119,OrthogonalAngularShapeMetricCentered,JSD,kendalltau,-0.0040404040404040395,0.9687873175378082,VISION,VGG11,ImageNet100,Normal
120,OrthogonalAngularShapeMetricCentered,Disagreement,pearsonr,-0.17992376095950896,0.23693500418216176,VISION,VGG11,ImageNet100,Normal
121,OrthogonalAngularShapeMetricCentered,Disagreement,spearmanr,-0.13668568163560801,0.37061309246845764,VISION,VGG11,ImageNet100,Normal
122,OrthogonalAngularShapeMetricCentered,Disagreement,kendalltau,-0.09243414940456542,0.37308107896278997,VISION,VGG11,ImageNet100,Normal
123,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,pearsonr,-0.026986862003336224,0.8603167173295935,VISION,VGG11,ImageNet100,Normal
124,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,spearmanr,-0.02077083801921505,0.8922729982999831,VISION,VGG11,ImageNet100,Normal
125,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,kendalltau,-0.012258179317513492,0.9064338110955773,VISION,VGG11,ImageNet100,Normal
126,OrthogonalProcrustesCenteredAndNormalized,JSD,pearsonr,0.03059462841992501,0.841866743334699,VISION,VGG11,ImageNet100,Normal
127,OrthogonalProcrustesCenteredAndNormalized,JSD,spearmanr,-0.016337285902503294,0.9151722635480921,VISION,VGG11,ImageNet100,Normal
128,OrthogonalProcrustesCenteredAndNormalized,JSD,kendalltau,-0.00606060606060606,0.9531959032708437,VISION,VGG11,ImageNet100,Normal
129,OrthogonalProcrustesCenteredAndNormalized,Disagreement,pearsonr,-0.17977628709182258,0.23732595876625612,VISION,VGG11,ImageNet100,Normal
130,OrthogonalProcrustesCenteredAndNormalized,Disagreement,spearmanr,-0.135631211574774,0.37435058152416834,VISION,VGG11,ImageNet100,Normal
131,OrthogonalProcrustesCenteredAndNormalized,Disagreement,kendalltau,-0.0904026296374321,0.3836773442309004,VISION,VGG11,ImageNet100,Normal
132,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,pearsonr,-0.026761122357519512,0.8614736954687623,VISION,VGG11,ImageNet100,Normal
133,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,spearmanr,-0.024595309781483218,0.8725883172454322,VISION,VGG11,ImageNet100,Normal
134,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,kendalltau,-0.014301209203765741,0.8909299749905811,VISION,VGG11,ImageNet100,Normal
135,PermutationProcrustes,JSD,pearsonr,-0.13281801228731613,0.3844311854410264,VISION,VGG11,ImageNet100,Normal
136,PermutationProcrustes,JSD,spearmanr,-0.17957839262187084,0.23785126929119557,VISION,VGG11,ImageNet100,Normal
137,PermutationProcrustes,JSD,kendalltau,-0.11919191919191918,0.24837156876781552,VISION,VGG11,ImageNet100,Normal
138,PermutationProcrustes,Disagreement,pearsonr,-0.0508488195294521,0.7401005311783077,VISION,VGG11,ImageNet100,Normal
139,PermutationProcrustes,Disagreement,spearmanr,0.0176623735189696,0.9083202287829699,VISION,VGG11,ImageNet100,Normal
140,PermutationProcrustes,Disagreement,kendalltau,0.019299437787766407,0.852465265742065,VISION,VGG11,ImageNet100,Normal
141,PermutationProcrustes,AbsoluteAccDiff,pearsonr,0.21867484043268548,0.14897295924269968,VISION,VGG11,ImageNet100,Normal
142,PermutationProcrustes,AbsoluteAccDiff,spearmanr,0.13820849678817382,0.3652552029877272,VISION,VGG11,ImageNet100,Normal
143,PermutationProcrustes,AbsoluteAccDiff,kendalltau,0.08376422533634219,0.4218732114046544,VISION,VGG11,ImageNet100,Normal
144,ProcrustesSizeAndShapeDistance,JSD,pearsonr,-0.0024290924945006356,0.9873649754412719,VISION,VGG11,ImageNet100,Normal
145,ProcrustesSizeAndShapeDistance,JSD,spearmanr,-0.04993412384716732,0.7446168997830169,VISION,VGG11,ImageNet100,Normal
146,ProcrustesSizeAndShapeDistance,JSD,kendalltau,-0.0404040404040404,0.6955808273182371,VISION,VGG11,ImageNet100,Normal
147,ProcrustesSizeAndShapeDistance,Disagreement,pearsonr,-0.1467204386637003,0.3361740519894639,VISION,VGG11,ImageNet100,Normal
148,ProcrustesSizeAndShapeDistance,Disagreement,spearmanr,-0.10234950027970069,0.5034820281799932,VISION,VGG11,ImageNet100,Normal
149,ProcrustesSizeAndShapeDistance,Disagreement,kendalltau,-0.07618199126749897,0.4628833354913534,VISION,VGG11,ImageNet100,Normal
150,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,pearsonr,0.1630604005283663,0.2845092076479884,VISION,VGG11,ImageNet100,Normal
151,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,spearmanr,0.1302957965903776,0.39360382787849946,VISION,VGG11,ImageNet100,Normal
152,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,kendalltau,0.09397937476760344,0.36752244050661786,VISION,VGG11,ImageNet100,Normal
153,RSA,JSD,pearsonr,-0.15174446479140427,0.3197043920209163,VISION,VGG11,ImageNet100,Normal
154,RSA,JSD,spearmanr,-0.1839262187088274,0.22649182391669836,VISION,VGG11,ImageNet100,Normal
155,RSA,JSD,kendalltau,-0.12929292929292927,0.21051997317658577,VISION,VGG11,ImageNet100,Normal
156,RSA,Disagreement,pearsonr,0.00029495459133142485,0.9984657206088876,VISION,VGG11,ImageNet100,Normal
157,RSA,Disagreement,spearmanr,-0.050482754162428034,0.7419069748613868,VISION,VGG11,ImageNet100,Normal
158,RSA,Disagreement,kendalltau,-0.02539399708916632,0.8066868398557133,VISION,VGG11,ImageNet100,Normal
159,RSA,AbsoluteAccDiff,pearsonr,0.29918687063832294,0.04587720902491223,VISION,VGG11,ImageNet100,Normal
160,RSA,AbsoluteAccDiff,spearmanr,0.238040397617036,0.11534474648960695,VISION,VGG11,ImageNet100,Normal
161,RSA,AbsoluteAccDiff,kendalltau,0.16957148055893664,0.10396221316184563,VISION,VGG11,ImageNet100,Normal
162,RSMNormDifference,JSD,pearsonr,-0.30669304539587455,0.040448548794741614,VISION,VGG11,ImageNet100,Normal
163,RSMNormDifference,JSD,spearmanr,-0.269828722002635,0.07304603252624509,VISION,VGG11,ImageNet100,Normal
164,RSMNormDifference,JSD,kendalltau,-0.18585858585858586,0.07186903323934982,VISION,VGG11,ImageNet100,Normal
165,RSMNormDifference,Disagreement,pearsonr,-0.021407989597424765,0.8889887847367091,VISION,VGG11,ImageNet100,Normal
166,RSMNormDifference,Disagreement,spearmanr,-0.00896299551708905,0.9534023124198951,VISION,VGG11,ImageNet100,Normal
167,RSMNormDifference,Disagreement,kendalltau,-0.019299437787766407,0.852465265742065,VISION,VGG11,ImageNet100,Normal
168,RSMNormDifference,AbsoluteAccDiff,pearsonr,-0.06779761692712251,0.6581188495384651,VISION,VGG11,ImageNet100,Normal
169,RSMNormDifference,AbsoluteAccDiff,spearmanr,-0.037980960949421806,0.8043636835464991,VISION,VGG11,ImageNet100,Normal
170,RSMNormDifference,AbsoluteAccDiff,kendalltau,-0.03268847818003598,0.7539506493762769,VISION,VGG11,ImageNet100,Normal
171,ConcentricityDifference,JSD,pearsonr,-0.21058032379520972,0.16498772308881027,VISION,VGG11,ImageNet100,Normal
172,ConcentricityDifference,JSD,spearmanr,-0.17233201581027663,0.2576338587274269,VISION,VGG11,ImageNet100,Normal
173,ConcentricityDifference,JSD,kendalltau,-0.12323232323232321,0.23269591876304963,VISION,VGG11,ImageNet100,Normal
174,ConcentricityDifference,Disagreement,pearsonr,-0.0991891364318866,0.5168176880580644,VISION,VGG11,ImageNet100,Normal
175,ConcentricityDifference,Disagreement,spearmanr,-0.11375095781246837,0.4568693408039306,VISION,VGG11,ImageNet100,Normal
176,ConcentricityDifference,Disagreement,kendalltau,-0.07415047150036566,0.4748988198749513,VISION,VGG11,ImageNet100,Normal
177,ConcentricityDifference,AbsoluteAccDiff,pearsonr,-0.17990568974818186,0.23698288751055832,VISION,VGG11,ImageNet100,Normal
178,ConcentricityDifference,AbsoluteAccDiff,spearmanr,-0.11057998526420204,0.4695931669192992,VISION,VGG11,ImageNet100,Normal
179,ConcentricityDifference,AbsoluteAccDiff,kendalltau,-0.07763513567758545,0.4566304609341628,VISION,VGG11,ImageNet100,Normal
180,MagnitudeDifference,JSD,pearsonr,-0.1842762980077747,0.22559371152967328,VISION,VGG11,ImageNet100,Normal
181,MagnitudeDifference,JSD,spearmanr,-0.16416337285902502,0.2812196139851275,VISION,VGG11,ImageNet100,Normal
182,MagnitudeDifference,JSD,kendalltau,-0.11717171717171716,0.2564804616392822,VISION,VGG11,ImageNet100,Normal
183,MagnitudeDifference,Disagreement,pearsonr,-0.054683204063184374,0.7212634940059786,VISION,VGG11,ImageNet100,Normal
184,MagnitudeDifference,Disagreement,spearmanr,-0.08758691942802461,0.5672417140260646,VISION,VGG11,ImageNet100,Normal
185,MagnitudeDifference,Disagreement,kendalltau,-0.04977223429476599,0.6314999129473603,VISION,VGG11,ImageNet100,Normal
186,MagnitudeDifference,AbsoluteAccDiff,pearsonr,-0.1432021773021053,0.34801525911764714,VISION,VGG11,ImageNet100,Normal
187,MagnitudeDifference,AbsoluteAccDiff,spearmanr,-0.07470907770085922,0.6257315557071272,VISION,VGG11,ImageNet100,Normal
188,MagnitudeDifference,AbsoluteAccDiff,kendalltau,-0.022473328748774734,0.8293883069347845,VISION,VGG11,ImageNet100,Normal
189,UniformityDifference,JSD,pearsonr,-0.037480172933341216,0.8068936801926399,VISION,VGG11,ImageNet100,Normal
190,UniformityDifference,JSD,spearmanr,0.035641751271580424,0.8161979782017295,VISION,VGG11,ImageNet100,Normal
191,UniformityDifference,JSD,kendalltau,0.03234865652248451,0.7852431346590054,VISION,VGG11,ImageNet100,Normal
192,UniformityDifference,Disagreement,pearsonr,0.20187005212393072,0.18357866005652554,VISION,VGG11,ImageNet100,Normal
193,UniformityDifference,Disagreement,spearmanr,0.16902800183966044,0.2670090415013454,VISION,VGG11,ImageNet100,Normal
194,UniformityDifference,Disagreement,kendalltau,0.13418576699132692,0.26077797672583203,VISION,VGG11,ImageNet100,Normal
195,UniformityDifference,AbsoluteAccDiff,pearsonr,0.0034006324462778313,0.9823121549582879,VISION,VGG11,ImageNet100,Normal
196,UniformityDifference,AbsoluteAccDiff,spearmanr,0.16946026508265705,0.26576978982971844,VISION,VGG11,ImageNet100,Normal
197,UniformityDifference,AbsoluteAccDiff,kendalltau,0.14585076226757998,0.22394253783181173,VISION,VGG11,ImageNet100,Normal
198,CKA,JSD,pearsonr,-0.11681389732078652,0.44475862998218346,VISION,VGG11,ImageNet100,Normal
199,CKA,JSD,spearmanr,-0.12687747035573121,0.4062372781067547,VISION,VGG11,ImageNet100,Normal
200,CKA,JSD,kendalltau,-0.08282828282828282,0.42246606764155537,VISION,VGG11,ImageNet100,Normal
201,CKA,Disagreement,pearsonr,0.012105076693272064,0.9370954026757627,VISION,VGG11,ImageNet100,Normal
202,CKA,Disagreement,spearmanr,0.0090948042746933,0.9527178210323299,VISION,VGG11,ImageNet100,Normal
203,CKA,Disagreement,kendalltau,-0.00711031918496657,0.9453743403646835,VISION,VGG11,ImageNet100,Normal
204,CKA,AbsoluteAccDiff,pearsonr,0.06353812212856447,0.6783966617602508,VISION,VGG11,ImageNet100,Normal
205,CKA,AbsoluteAccDiff,spearmanr,0.02954074740510585,0.8472480502468238,VISION,VGG11,ImageNet100,Normal
206,CKA,AbsoluteAccDiff,kendalltau,0.03677453795254047,0.7243780619505826,VISION,VGG11,ImageNet100,Normal
207,PWCCA,JSD,pearsonr,0.10103577354194095,0.34336441904356524,VISION,VGG19,ImageNet100,Normal
208,PWCCA,JSD,spearmanr,0.15323248178930038,0.1493302584803302,VISION,VGG19,ImageNet100,Normal
209,PWCCA,JSD,kendalltau,0.10395646138228079,0.14893917267267337,VISION,VGG19,ImageNet100,Normal
210,PWCCA,Disagreement,pearsonr,-0.3683923901773677,0.00035354365013601664,VISION,VGG19,ImageNet100,Normal
211,PWCCA,Disagreement,spearmanr,-0.3629939192281265,0.00043766447018351494,VISION,VGG19,ImageNet100,Normal
212,PWCCA,Disagreement,kendalltau,-0.25568817271351674,0.0004257588797763561,VISION,VGG19,ImageNet100,Normal
213,PWCCA,AbsoluteAccDiff,pearsonr,0.05035835887126023,0.6373818872908189,VISION,VGG19,ImageNet100,Normal
214,PWCCA,AbsoluteAccDiff,spearmanr,0.10961120757188478,0.3037474969520313,VISION,VGG19,ImageNet100,Normal
215,PWCCA,AbsoluteAccDiff,kendalltau,0.07247723968987795,0.3183220730603661,VISION,VGG19,ImageNet100,Normal
216,SVCCA,JSD,pearsonr,0.18131972273969243,0.2332560412817001,VISION,VGG19,ImageNet100,Normal
